2014.10.16,19:30,1238.77,1239.35,1237.74,1238.22,2508
2014.10.16,19:45,1238.24,1238.45,1237.77,1238.40,1831
2014.10.16,20:00,1238.41,1239.14,1238.10,1238.56,2781
2014.10.16,20:15,1238.55,1239.27,1238.50,1238.85,2761
2014.10.16,20:30,1238.86,1238.98,1238.01,1238.04,3001
2014.10.16,20:45,1238.02,1238.86,1237.61,1238.50,3762
2014.10.16,21:00,1238.51,1238.94,1237.49,1237.73,5238
2014.10.16,21:15,1237.75,1238.36,1237.61,1238.06,2543
2014.10.16,21:30,1238.04,1238.07,1236.80,1237.14,3147
2014.10.16,21:45,1237.12,1237.98,1236.91,1237.92,1825
2014.10.16,22:00,1237.93,1237.95,1237.21,1237.72,2291
2014.10.16,22:15,1237.71,1238.36,1237.51,1237.99,2545
2014.10.16,22:30,1237.99,1238.11,1237.53,1237.78,2154
2014.10.16,22:45,1237.79,1238.16,1237.57,1237.92,1994
2014.10.16,23:00,1237.92,1238.57,1237.74,1238.44,2718
2014.10.16,23:15,1238.42,1238.87,1238.23,1238.47,2989
2014.10.16,23:30,1238.47,1239.31,1238.45,1238.77,2958
2014.10.16,23:45,1238.77,1239.11,1238.50,1238.59,2128
2014.10.17,00:00,1238.59,1238.65,1237.89,1238.10,2059
2014.10.17,00:15,1238.03,1238.38,1237.61,1237.98,1905
2014.10.17,00:30,1237.97,1238.54,1237.95,1238.16,1969
2014.10.17,00:45,1238.16,1238.32,1237.91,1238.17,1673
2014.10.17,01:00,1238.18,1238.89,1238.12,1238.67,2113
2014.10.17,01:15,1238.66,1239.07,1238.51,1238.70,1495
2014.10.17,01:30,1238.72,1239.11,1238.49,1239.04,2144
2014.10.17,01:45,1238.96,1240.84,1238.92,1240.74,2948
2014.10.17,02:00,1240.73,1241.61,1240.02,1240.09,5001
2014.10.17,02:15,1240.10,1240.45,1239.63,1239.63,3182
2014.10.17,02:30,1239.63,1239.85,1239.17,1239.50,2815
2014.10.17,02:45,1239.48,1239.82,1238.83,1239.53,3974
2014.10.17,03:00,1239.53,1240.33,1238.97,1239.75,4263
2014.10.17,03:15,1239.76,1240.58,1239.70,1239.95,4975
2014.10.17,03:30,1239.95,1240.16,1239.06,1239.45,5268
2014.10.17,03:45,1239.47,1239.68,1238.83,1238.98,5102
2014.10.17,04:00,1238.98,1239.03,1238.07,1238.49,5938
2014.10.17,04:15,1238.50,1238.86,1237.55,1237.72,5824
2014.10.17,04:30,1237.72,1239.69,1237.07,1237.74,6314
2014.10.17,04:45,1237.79,1239.11,1237.36,1238.91,4605
2014.10.17,05:00,1238.89,1239.22,1238.17,1238.96,4885
2014.10.17,05:15,1238.95,1239.13,1237.77,1237.95,4160
2014.10.17,05:30,1237.94,1238.39,1237.42,1237.90,4222
2014.10.17,05:45,1237.88,1237.98,1237.26,1237.29,3602
2014.10.17,06:00,1237.30,1238.08,1237.12,1237.42,3664
2014.10.17,06:15,1237.43,1237.49,1236.09,1237.01,4990
2014.10.17,06:30,1237.00,1237.51,1236.64,1236.87,3647
2014.10.17,06:45,1236.83,1237.05,1236.37,1236.94,4075
2014.10.17,07:00,1236.93,1237.00,1235.16,1235.64,4599
2014.10.17,07:15,1235.63,1237.31,1235.36,1236.82,4423
2014.10.17,07:30,1236.82,1237.39,1236.03,1237.10,3779
2014.10.17,07:45,1237.08,1240.20,1237.08,1239.61,6059
2014.10.17,08:00,1239.59,1240.14,1238.92,1239.06,5945
2014.10.17,08:15,1239.06,1240.42,1238.93,1239.26,5664
2014.10.17,08:30,1239.29,1239.90,1236.97,1238.99,8560
2014.10.17,08:45,1239.00,1239.01,1236.01,1237.71,7898
2014.10.17,09:00,1237.75,1238.65,1237.16,1237.99,7156
2014.10.17,09:15,1238.00,1239.30,1237.67,1238.09,6117
2014.10.17,09:30,1238.11,1239.25,1237.53,1237.94,7349
2014.10.17,09:45,1237.92,1237.96,1233.60,1233.85,7746
2014.10.17,10:00,1233.90,1234.81,1232.48,1233.40,8433
2014.10.17,10:15,1233.39,1233.74,1231.56,1232.27,8103
2014.10.17,10:30,1232.26,1234.13,1231.90,1233.57,6902
2014.10.17,10:45,1233.58,1234.34,1232.83,1233.77,6235
2014.10.17,11:00,1233.80,1234.06,1232.72,1232.96,6159
2014.10.17,11:15,1232.93,1234.04,1232.45,1232.68,6882
2014.10.17,11:30,1232.69,1233.96,1232.47,1233.45,5266
2014.10.17,11:45,1233.46,1234.12,1233.27,1233.72,5333
2014.10.17,12:00,1233.71,1234.11,1233.07,1233.68,4527
2014.10.17,12:15,1233.65,1235.38,1233.44,1235.15,5349
2014.10.17,12:30,1235.13,1236.71,1234.56,1236.37,5853
2014.10.17,12:45,1236.38,1239.84,1236.27,1239.18,8125
2014.10.17,13:00,1239.19,1239.50,1237.93,1239.46,6486
2014.10.17,13:15,1239.46,1239.69,1237.99,1238.56,6016
2014.10.17,13:30,1238.56,1238.85,1237.60,1237.78,3736
2014.10.17,13:45,1237.79,1239.14,1237.57,1238.83,3577
2014.10.17,14:00,1238.82,1239.23,1238.55,1238.89,4254
2014.10.17,14:15,1238.89,1239.12,1238.49,1238.74,4181
2014.10.17,14:30,1238.73,1238.83,1238.01,1238.21,3661
2014.10.17,14:45,1238.23,1239.02,1238.08,1238.92,3097
2014.10.17,15:00,1238.91,1238.96,1238.30,1238.69,3327
2014.10.17,15:15,1238.69,1238.83,1237.91,1238.24,3354
2014.10.17,15:30,1238.26,1238.38,1237.85,1238.04,3065
2014.10.17,15:45,1238.04,1238.21,1237.45,1237.74,3320
2014.10.19,20:30,1235.58,1235.88,1235.15,1235.30,2612
2014.10.19,20:45,1235.29,1235.78,1234.88,1235.31,2772
